,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating,City
252,8755479,"2 bedroom & 2 bath, large deck VIEW",47.629834373737204,-122.34687216497706,Apartment,4,2.0,2.0,2.0,100.0,Seattle
253,8829156,"Queen Ann, central neighborhood",47.640515525797184,-122.34450402727064,Apartment,4,1.0,1.0,2.0,100.0,Seattle
254,5126077,Location and View in Queen Anne,47.630003973020365,-122.34512025210606,Apartment,2,1.0,1.0,1.0,80.0,Seattle
255,6108796,Classy Seattle Apartment and gym,47.64103957706406,-122.34440379321084,Apartment,4,1.0,1.0,2.0,95.0,Seattle
256,2692126,Cute & Tidy by Seattle Center!,47.631112415772314,-122.34396424619324,Apartment,2,1.0,1.0,1.0,98.0,Seattle
259,3544953,View of Lake Union,47.64071111274443,-122.3463179295815,Apartment,2,1.0,1.0,1.0,97.0,Seattle
260,2020505,"Private ""in house"" guest suite ",47.641451971760034,-122.3528848146092,House,2,1.0,1.0,1.0,99.0,Seattle
261,5580457,Steps away from Lake Union,47.643874827414564,-122.34614433037541,Apartment,2,1.0,1.0,2.0,93.0,Seattle
262,1495271,Spacious Queen Anne Craftsman,47.63911467903458,-122.3542986237147,House,6,2.0,3.0,3.0,95.0,Seattle
263,8455865,Queen Anne Jewel,47.64032332485242,-122.34938628124064,House,6,3.5,4.0,4.0,100.0,Seattle
265,6065566,Charming Queen Anne Hill Craftsman,47.63703758851673,-122.35311103362456,House,6,1.5,3.0,3.0,100.0,Seattle
266,4645208,1905 Craftsman in Ideal Location!,47.63394911960187,-122.34969113411306,House,8,3.0,4.0,5.0,99.0,Seattle
267,6115807,Spacious 3BR/2BA  Family Home,47.637867516806345,-122.35306449740874,House,8,2.0,3.0,4.0,96.0,Seattle
268,7091397,Secret Garden Bungalow,47.6373655271738,-122.35234397791731,Bungalow,3,1.0,1.0,2.0,98.0,Seattle
269,6134153,2BR Apt in Lovely Queen Anne Home,47.63784753756462,-122.35358689021069,Apartment,4,1.0,2.0,3.0,91.0,Seattle
270,7763878,Best Seattle Location!,47.63180065694061,-122.35599765681252,Apartment,4,2.0,2.0,2.0,100.0,Seattle
271,8088447,Central 1-BR with Lake Union View,47.63831371623401,-122.34293120979893,Apartment,3,1.0,1.0,1.0,100.0,Seattle
272,3418349,Everything you need in Lower Q. A.!,47.62833641098298,-122.34633351817844,Apartment,2,1.0,1.0,1.0,94.0,Seattle
273,9199982,lakeview in QueenAnne near Fremont,47.64007889186826,-122.3452415261875,Apartment,3,1.0,1.0,1.0,87.0,Seattle
274,6400000,Cozy 1BR/1BA Apartment,47.638925421559,-122.35628823238493,Apartment,4,1.0,1.0,1.0,92.0,Seattle
275,6776229,"Heart of Seattle, Water & city view",47.64001746321101,-122.34512962576211,Apartment,4,1.0,1.0,2.0,96.0,Seattle
276,7627794,Westlake luxury loft with lake view,47.638790428511285,-122.3415790051676,Loft,4,1.0,1.0,2.0,96.0,Seattle
277,8374102,Spacious & Clean 1 bedroom Apt.,47.629195307100474,-122.34803448837113,Apartment,4,1.0,1.0,1.0,92.0,Seattle
278,6316934,Cute vintage flat 10 min to it all!,47.63933710162693,-122.34429137032255,Apartment,4,1.0,1.0,2.0,95.0,Seattle
279,1820794,Highland Hideaway SpaceNeedle View,47.630332921317404,-122.347626924165,Apartment,2,1.0,0.0,1.0,99.0,Seattle
280,314180,Sunny Home w/ Views in Wallingford,47.6538610120419,-122.33849652099613,House,5,1.5,3.0,3.0,100.0,Seattle
282,4868135,Designer 2 Bdrm Fremont/Wallingford,47.66144065343325,-122.3439529618668,Apartment,6,1.0,2.0,3.0,96.0,Seattle
284,1427103,Wallingford Private 1BD Apartment,47.65317215961197,-122.33729938930429,Apartment,3,1.0,1.0,2.0,95.0,Seattle
285,3518808,Modern Green Lake Apartment,47.664586644814044,-122.33305766786964,Apartment,2,1.0,1.0,1.0,97.0,Seattle
286,8995844,"Charm, convenience in Wallingford",47.66407098417638,-122.33537936202671,House,6,2.0,3.0,2.0,100.0,Seattle
287,356566,Sunny Bedroom w/View: Wallingford,47.65389855732153,-122.3380691939344,House,2,2.0,1.0,1.0,100.0,Seattle
288,6466388,Airy Green Lake Craftsman,47.67094939067515,-122.32474046736364,House,2,1.0,1.0,1.0,87.0,Seattle
289,4531944,Cozy Green Lake Cottage,47.66618273559462,-122.33461063169432,House,2,1.0,1.0,1.0,99.0,Seattle
290,6686072,GreenLake - Modern and Convenient,47.67150263280098,-122.32789064019128,Apartment,4,1.0,1.0,1.0,97.0,Seattle
291,4384343,Chic In City  Basement Apartment,47.66546743318308,-122.32357372932863,Apartment,2,1.0,1.0,1.0,96.0,Seattle
292,7900056,A+ Home for 2-8 near Green Lake-UW,47.666984901252974,-122.3394021787658,House,8,2.0,4.0,4.0,84.0,Seattle
293,6378563,Wallingford Terrace Garden,47.653738052661026,-122.33898023342284,House,6,1.5,2.0,3.0,96.0,Seattle
294,5630783,Private Greenlake Studio Apartment ,47.668956790994216,-122.33778254712877,House,4,1.0,0.0,2.0,97.0,Seattle
295,340706,Charming Wallingford Apartment,47.6558849376741,-122.33213596885538,Apartment,4,1.0,1.0,1.0,96.0,Seattle
296,6202214,Cozy 1BD Apartment in Wallingford.,47.651636189367466,-122.33862181944849,Apartment,2,1.0,1.0,2.0,96.0,Seattle
297,1030411,Classic Seattle/Wallingford Home,47.665402031172135,-122.33938691677307,House,4,2.0,2.0,2.0,100.0,Seattle
298,7922373,Brick Colonial in Wallingford,47.65361625263687,-122.33255974968444,House,4,1.0,0.0,2.0,100.0,Seattle
299,6156470,Relax with a CANNACATION  getaway!,47.66474421816979,-122.33817376864796,House,2,1.0,1.0,1.0,97.0,Seattle
300,2994309,Contemporary 2 Bedroom Apartment,47.6658556433007,-122.32269067037302,Apartment,6,1.0,2.0,3.0,97.0,Seattle
301,1594328,Cozy 1920s Wallingford Home,47.6563551517377,-122.33810372251085,House,6,1.0,2.0,3.0,96.0,Seattle
302,8072920,Charming Artistic Studio Apartment,47.66014668205187,-122.34153026794368,Apartment,2,1.0,0.0,1.0,93.0,Seattle
303,6915487,Upper House near UW and Greenlake,47.66692014601529,-122.33879416148388,House,4,1.0,2.0,2.0,80.0,Seattle
304,6202603,Nice One bedroom in Fremont!,47.651586175741045,-122.33990270624649,Apartment,4,1.0,1.0,1.0,92.0,Seattle
305,5286781,Full Apt w/ Garden- cozy and light,47.65595529400546,-122.33215539804294,Apartment,3,1.0,1.0,2.0,100.0,Seattle
306,2818420,"Seattle Home Near Downtown, UW",47.659911781579,-122.33768605553892,House,4,1.0,1.0,2.0,95.0,Seattle
307,3739681,Cozy basement in Wallingford home,47.66103159060855,-122.33516407166194,House,4,1.0,2.0,2.0,93.0,Seattle
308,7922063,Wallingford living room w/ air bed,47.668363121514425,-122.33888694146142,Apartment,2,1.0,1.0,1.0,100.0,Seattle
309,611509,Craftsman with Private Bath & A/C,47.66369538720739,-122.3362251809907,House,2,1.0,1.0,1.0,97.0,Seattle
310,1802663,Urban oasis in Wallingford home,47.656119060780576,-122.33903153017856,House,4,1.0,1.0,2.0,94.0,Seattle
313,9294832,Great 1 Bedroom in Greenlake,47.6698022429967,-122.33853950847008,Apartment,2,1.0,1.0,2.0,95.0,Seattle
314,8643209,Private room w Q-size bed a view,47.655896649702704,-122.32653464093585,Apartment,2,1.5,1.0,1.0,100.0,Seattle
317,132120,Mother-in-Law Apartment in Seattle,47.66922780939365,-122.3351737225184,Apartment,4,1.0,1.0,1.0,94.0,Seattle
318,6343866,Wallingford Burke Retreat,47.66414745432069,-122.33424953721756,Apartment,4,1.0,2.0,3.0,96.0,Seattle
319,3066740,The Silhouette - Lake Union Seattle,47.64857217450707,-122.34075910815413,Boat,6,3.0,3.0,3.0,100.0,Seattle
320,4130112,Warm family home w/ hot tub + honey,47.65707097851384,-122.32388010549494,House,6,1.5,3.0,4.0,100.0,Seattle
321,4026757,YELLOW SUITE - super clean-new bed,47.667350936119,-122.33992279997871,House,2,2.0,1.0,1.0,97.0,Seattle
323,3294804,Craftsman w/ Hot Tub *Jan/Feb deal*,47.6508909185423,-122.3335344192157,Apartment,4,1.0,1.0,1.0,92.0,Seattle
324,4122325,Spacious 3bd/2ba Green Lake Home,47.67206214825999,-122.324928263551,House,5,2.0,3.0,3.0,99.0,Seattle
325,8308353,"Bright, Central, and Cozy Bedroom",47.65215975992442,-122.33943011802263,House,2,1.0,1.0,1.0,100.0,Seattle
326,7226013,Cute comfy room in central location,47.66228939790632,-122.34609005160765,Apartment,2,1.0,1.0,1.0,93.0,Seattle
327,5761290,2 - bedroom near UW and Greenlake,47.666689390851396,-122.33927120405663,House,4,1.0,2.0,2.0,95.0,Seattle
328,182716,Quiet Room Near UW & Green Lake,47.666671103588904,-122.33260174961887,House,2,1.0,1.0,1.0,99.0,Seattle
329,3050140,Cozy Private Greenlake Apartment,47.670659216384145,-122.33596188370134,Apartment,2,1.0,1.0,1.0,100.0,Seattle
330,3254956,"Wallingford, Private 1Bd Apartment!",47.65430640018783,-122.33022622207292,Apartment,2,1.0,1.0,1.0,87.0,Seattle
331,1264287,Wallingford  5 bed 2 bath near UW,47.6594004145935,-122.32450712276415,House,12,2.0,5.0,6.0,92.0,Seattle
332,3404557,Lake Union Hacker House - 1FL 4p 2L,47.64970820103404,-122.33101527388115,House,1,1.0,1.0,1.0,93.0,Seattle
333,3939683,Lake Union Hacker House - 3FL 2p L,47.65093383474979,-122.33132580833849,House,1,1.0,1.0,1.0,100.0,Seattle
334,3424242,Lake Union Hacker House - 3FL 4p 2U,47.650972509616594,-122.33088417302577,House,1,1.0,1.0,1.0,94.0,Seattle
335,7985714,Lake Union Hacker House - 2FL 4p 2U,47.650023867153294,-122.33280306183387,House,1,1.0,1.0,1.0,80.0,Seattle
336,4279876,"Seattle Sunyside Suite, private 2BR",47.661822796186364,-122.32930066581251,Apartment,4,1.0,2.0,2.0,97.0,Seattle
337,3870253,Wallingford Apt. with Sleeping Loft,47.66140493966286,-122.34547217395571,Apartment,6,1.0,2.0,4.0,97.0,Seattle
338,2187563,Bright 2 BR suite in Wallingford,47.65736191503488,-122.32762492574577,House,6,1.0,2.0,4.0,93.0,Seattle
339,3889299,Lake Union Hacker House - 3FL 2p U,47.64985411901644,-122.3306847925706,House,1,1.0,1.0,1.0,90.0,Seattle
341,1184846,South Wallingford Casita,47.64983061112128,-122.334331356761,Apartment,2,1.0,1.0,1.0,96.0,Seattle
342,3626162,"Wallingford haven, private full apt",47.65945121010363,-122.32913667001743,House,4,1.0,1.0,2.0,96.0,Seattle
343,456040, Walking distance to Greenlake.,47.6694790578945,-122.32944149387279,House,2,1.0,1.0,1.0,96.0,Seattle
345,4340838,Great Greenlake studio apartment ,47.66846777167292,-122.3266958030204,House,2,1.0,0.0,1.0,98.0,Seattle
346,808811,GREENLAKE HOME - Great location!,47.665213571557,-122.3367529584816,House,6,1.0,2.0,3.0,90.0,Seattle
347,7368030,Convenient Apt Central Wallingford,47.66116477884383,-122.33684627403572,Apartment,2,1.0,1.0,1.0,80.0,Seattle
348,522287,1911 House in Wallingford/Fremont,47.65098656428653,-122.34170482145844,House,3,1.0,1.0,3.0,95.0,Seattle
349,1940787,Wallingford 2 Bedroom Cozy Craftman,47.65512858293506,-122.33528820422293,House,5,1.0,2.0,2.0,97.0,Seattle
350,3732103,Lake Union Hacker House - 2FL 4p 1U,47.65021118760789,-122.33203477903959,House,1,1.0,1.0,1.0,93.0,Seattle
351,43373,Big sunny central house with view!,47.65055155589547,-122.33058866246641,House,2,2.0,1.0,2.0,93.0,Seattle
352,5126365,Modern and Cozy Bedroom,47.66286984193,-122.3248900919911,House,2,1.0,1.0,1.0,73.0,Seattle
353,7182584,Cute Green Lake Cabin,47.66659624093497,-122.33791231361248,House,5,1.0,2.0,3.0,80.0,Seattle
354,5325214,Cozy Greenlake basement studio,47.663301286140545,-122.34345865259763,House,3,1.0,0.0,1.0,91.0,Seattle
355,2710274,"Cozy charming 1905 cottage, S room",47.65809327062868,-122.33171648220491,House,2,1.0,1.0,1.0,93.0,Seattle
356,5128160,Family-Ready Craftsman Home,47.65767236290754,-122.32584829272088,House,8,3.0,4.0,5.0,100.0,Seattle
357,3424114,Lake Union Hacker House - 3FL 4p 1U,47.65020660581188,-122.33110427222451,House,1,1.0,1.0,1.0,93.0,Seattle
358,2776890,Bright 1BR Wallingford and Fremont,47.64952915650776,-122.33217737474173,House,2,1.0,1.0,1.0,92.0,Seattle
359,4521755,Wallingford Terrace Sky,47.653720002257224,-122.33838833446578,Apartment,4,1.0,1.0,2.0,95.0,Seattle
360,3456599,Wallingford Craftsman 1 BR apt,47.650596355889924,-122.33403785270657,Apartment,4,1.0,1.0,1.0,94.0,Seattle
363,1252740,Private Bedroom & Bath; Modern Home,47.662667842218774,-122.3450441116537,House,2,1.5,1.0,1.0,97.0,Seattle
364,4250938,Greenlake Classic 2 Bdrm Craftsman ,47.6699022378915,-122.32404868714585,House,6,1.0,2.0,4.0,90.0,Seattle
365,3791920,"Modern, private 1BR basement apt",47.66400538383212,-122.32833656106241,House,4,1.0,1.0,2.0,97.0,Seattle
366,4258762,Sunny Corner Apartment Wallingford,47.65934280176168,-122.33193947567312,Apartment,2,1.0,1.0,1.0,92.0,Seattle
367,7364146,Modern Wallingford 1 Bedroom,47.662630628787824,-122.3461181734977,Apartment,4,1.0,1.0,2.0,97.0,Seattle
368,6765045,Charming 3BR home in Wallingford,47.6551029666014,-122.33604357704405,House,7,1.0,3.0,4.0,88.0,Seattle
369,3193738,Floating Home~Huge Deck~Kayaks~Bike,47.647345097223294,-122.33348616103396,House,4,1.0,1.0,2.0,90.0,Seattle
370,8765219,Craftsman Home in Wallingford!,47.66214454021592,-122.32401692473348,House,5,1.0,1.0,2.0,100.0,Seattle
371,8174285,Sunny Apartment in Wallingford,47.653210087388594,-122.3399708450672,Apartment,2,1.0,1.0,1.0,80.0,Seattle
372,3403638,Lake Union Hacker House - 1FL 4p 2U,47.6509424526273,-122.33258893048547,House,1,1.0,1.0,1.0,84.0,Seattle
373,7601333,Walkable bungalow with private yard,47.6535538226472,-122.32896848495692,House,4,1.0,2.0,2.0,92.0,Seattle
374,6707735,Charming Seattle basement apartment,47.66436892647994,-122.33063560194849,Apartment,2,1.0,1.0,1.0,97.0,Seattle
375,7322718,Greenlake bungalow,47.67025275466829,-122.3288855590358,House,5,1.0,3.0,3.0,80.0,Seattle
376,3783162,Lovely 3 bedroom craftsman home!,47.660318451987216,-122.33190515117819,House,8,2.0,3.0,3.0,97.0,Seattle
377,6606,"Fab, private seattle urban cottage!",47.654108606947204,-122.33760528816453,Apartment,2,1.0,1.0,1.0,93.0,Seattle
379,3971137,Quaint Wallingford Studio,47.65769988179397,-122.33415131299296,Apartment,2,1.0,0.0,1.0,88.0,Seattle
380,3889050,Lake Union Hacker House - 1FL 2p L,47.651581662709255,-122.33079667212385,House,1,1.0,1.0,1.0,80.0,Seattle
381,799882,Spacious Basement Green Lake Room,47.67084570118031,-122.33746656281208,House,2,1.5,1.0,1.0,96.0,Seattle
382,9508386,"Green Lake- funky, fresh, foosball!",47.66809218842,-122.3367732835758,House,8,2.0,4.0,4.0,100.0,Seattle
383,6714817,"Bright, Modern, Seattle Classic.",47.664320192586864,-122.32917532528678,Apartment,2,1.0,1.0,1.0,90.0,Seattle
384,3773700,Modern home in popular neighborhood,47.66291652478461,-122.32672333140722,House,4,1.5,3.0,2.0,93.0,Seattle
385,3773568,"Spacious 2Br home sleeps 6, HotTub!",47.67081358173346,-122.32748553967812,House,6,2.5,2.0,3.0,91.0,Seattle
387,6492880,Colorful & Retro 1BR Greenlake Apt,47.671642095178754,-122.32527677521459,Apartment,3,1.0,1.0,1.0,90.0,Seattle
388,4879013,"Modern 2 bd apt, great neighborhood",47.66982240890338,-122.32696044584804,Apartment,4,1.0,2.0,3.0,99.0,Seattle
389,3732094,Lake Union Hacker House - 3FL 4p 1L,47.65084965555605,-122.33291072019222,House,1,1.0,1.0,1.0,88.0,Seattle
390,873073,Charming Wallingford home w/ Views!,47.655431346485976,-122.33342234576538,House,4,1.0,2.0,1.0,95.0,Seattle
391,234898,Modern Apartment near 45th St & UW,47.66230982225841,-122.3268488016782,House,3,1.0,1.0,2.0,96.0,Seattle
392,8533375,Sunlit 1-Bedroom apartment,47.66332376042779,-122.32575641729169,Apartment,2,1.0,1.0,1.0,100.0,Seattle
394,8418650,Private duplex unit in Wallingford,47.65254158522796,-122.33876859641786,Apartment,4,1.0,2.0,3.0,98.0,Seattle
395,3732076,Lake Union Hacker House - 1FL 4p 1L,47.649898063458174,-122.33125621917529,House,1,1.0,1.0,1.0,94.0,Seattle
396,4608592,Mid-century Duplex in Wallingford,47.65899259228358,-122.32466335427704,House,6,1.0,2.0,4.0,98.0,Seattle
397,4862719,Charming stay near Greenlake.,47.6680060912153,-122.3293890374673,House,2,1.0,1.0,1.0,94.0,Seattle
398,668169,"Quiet Greenlake house, large room",47.66642488215521,-122.33490521305129,House,3,1.0,1.0,2.0,93.0,Seattle
399,429453,Sunny Bedroom #2 w/View: Wallingfrd,47.651663203374824,-122.33968504915391,House,2,2.5,1.0,1.0,100.0,Seattle
401,7459684,"S.Wallingford, walk to UW, parking",47.6570827282358,-122.32655113710163,House,6,1.0,2.0,2.0,93.0,Seattle
402,5992645,Charming & Cozy Greenlake Bungalow,47.670963846668435,-122.32886331069498,House,4,1.0,2.0,2.0,80.0,Seattle
403,7917718,Sunny Room in the ♥ of Wallingford,47.66191805778083,-122.3249911936322,House,2,1.0,1.0,1.0,99.0,Seattle
404,2986056,Lake Union Hacker House - 2FL 4p 1L,47.65099402041229,-122.33234504670516,House,1,1.0,1.0,1.0,95.0,Seattle
405,2011193,Wallingford 3 Bedroom Craftsman,47.65612701676518,-122.33530288727115,House,7,2.0,3.0,5.0,93.0,Seattle
406,3768626,Clean and Simple Green Lake Studio,47.66752607642939,-122.32891105159128,House,2,1.0,0.0,1.0,96.0,Seattle
407,2026794,"Cozy charming 1905 cottage, W room",47.659297242445156,-122.3330959836512,House,2,1.0,1.0,1.0,91.0,Seattle
408,9154294,Stylish Wallingford 1-BD Apartment,47.6525762621653,-122.32873603122351,House,4,1.0,1.0,1.0,100.0,Seattle
409,430610,"3br/3ba.  modern, roof deck, garage",47.654101565865275,-122.33851094420065,House,8,3.0,3.0,3.0,97.0,Seattle
410,3231850,Green Lake Carriage House,47.670488222178975,-122.32260006958822,Loft,3,1.0,0.0,2.0,97.0,Seattle
411,2976798, Cozy City Bedroom and Den,47.65668734140474,-122.32656987944428,House,2,1.0,1.0,1.0,99.0,Seattle
412,703058,True Wallingford Craftsman,47.65243415609309,-122.3378533128977,House,4,1.0,2.0,2.0,99.0,Seattle
413,7826541,Perfect Location 1BR in Wallingford,47.64826946132916,-122.33703239045413,Apartment,2,1.0,1.0,1.0,100.0,Seattle
414,240920,Quiet Greenlake house w/ balcony,47.66817599754457,-122.3373707889293,House,3,1.0,1.0,2.0,97.0,Seattle
415,6655233,"Airy Green Lake Craftsman,Teal Room",47.670267202096966,-122.32537254083479,House,3,1.0,1.0,2.0,89.0,Seattle
416,9866461,Sweet+Cozy+Safe Studio in Seattle,47.661905511972996,-122.323971662859,Apartment,2,1.0,1.0,2.0,80.0,Seattle
418,1428687,"Green Lake Oasis, Perfect Location",47.66632646722553,-122.33374126317669,Apartment,4,1.0,1.0,1.0,99.0,Seattle
419,4803403,Cozy 1BD in Fremont/Wallingford!,47.661980737630365,-122.34609578500073,Apartment,2,1.0,1.0,1.0,100.0,Seattle
420,11012,"the orange house, quiet 'n central ",47.654476789922704,-122.33646426288395,House,8,2.0,3.0,3.0,95.0,Seattle
421,3888924,Lake Union Hacker House - 1FL 2p U,47.651275734162645,-122.33279650289032,House,1,1.0,1.0,1.0,87.0,Seattle
423,1114695,"99walkscore, 3br, deck, zoo,central",47.66121706051919,-122.33942421330588,House,8,2.5,3.0,3.0,95.0,Seattle
424,1715582,An  Old Charm in Central Seattle,47.66247669890075,-122.3326592048572,House,2,1.5,1.0,1.0,100.0,Seattle
427,1214316,Great Room Near UW and Downtown,47.66358478630542,-122.34072797645749,House,2,1.0,1.0,1.0,92.0,Seattle
428,7325455,"Private, Standalone Apartment!",47.65736664396986,-122.3267419776907,Bungalow,2,1.0,0.0,1.0,100.0,Seattle
429,6325685,Relax with a CANNACATION!,47.66440367941576,-122.33812735653585,House,3,1.0,0.0,1.0,98.0,Seattle
430,9596,"the down home ,central and fab!",47.65478743100019,-122.33651988462252,Apartment,6,1.0,1.0,6.0,88.0,Seattle
431,9568491,1bd Fremont lake Union view,47.65014724729702,-122.3417705080057,Apartment,2,1.0,1.0,1.0,100.0,Seattle
432,1747184,Panoramic Water Views - 6bd/3ba,47.64923604470909,-122.33218024108508,House,12,3.0,6.0,6.0,99.0,Seattle
433,8653843,Cozy Room for Rent in Green Lake!,47.67169512983537,-122.32487928245119,Apartment,2,1.0,1.0,1.0,100.0,Seattle
434,6727729,The Wallingford Manor,47.64784967397029,-122.33607883941549,House,6,1.0,2.0,2.0,96.0,Seattle
435,3888986,Lake Union Hacker House - 2FL 2p L,47.65105572913226,-122.33098569942963,House,1,1.0,1.0,1.0,100.0,Seattle
437,3652434,Top Floor Suite with City Views,47.65437002180367,-122.32789618932951,House,2,1.0,1.0,1.0,97.0,Seattle
438,7667990,Gorgeous apt with skyline view,47.657541758631105,-122.34153252138238,Apartment,2,1.0,1.0,1.0,80.0,Seattle
439,4047058,GREEN SUITE - super clean - new bed,47.668581105214855,-122.33688020592248,House,2,2.0,1.0,1.0,95.0,Seattle
440,7163934,In-City Suite Retreat,47.66029589021287,-122.34026075100037,House,2,1.0,1.0,1.0,100.0,Seattle
442,4653552,Greenlake Apt. with Chef's Kitchen,47.67146343960837,-122.33413317558308,Apartment,5,1.0,2.0,3.0,96.0,Seattle
444,506542,"Garden apt, fresh honey",47.658538900609166,-122.32581803195673,Apartment,4,1.0,0.0,2.0,95.0,Seattle
445,4046863,BLUE SUITE - super clean - new bed,47.66536801249707,-122.33999428735017,House,2,2.0,1.0,1.0,98.0,Seattle
446,3915826,Clean & modern 1BR in Wallingford,47.659387061100205,-122.34188150985615,Apartment,3,1.0,1.0,1.0,98.0,Seattle
448,1602488,2 Private Rooms - Queen Anne Home,47.64675745426953,-122.35279913111854,House,4,1.0,1.0,2.0,93.0,Seattle
451,9167786,Beautiful Bedroom in Queen Anne,47.64235821035005,-122.37404682885945,House,2,1.0,1.0,1.0,80.0,Seattle
452,5686435,Beautiful Queen Anne Home,47.642622141001816,-122.36435474422646,House,6,2.5,3.0,2.0,100.0,Seattle
